_id.authPayerId,_id.firstSix,_id.merchantId,_id.threeDsProviderName,_id.createdAt,_id.terminal_id,_id.eci,_id.transStatus,_id.authenticationStatus,_id.directoryServerErrorCode,_id.directoryServerErrorDescription,_id.veresEnrolled,_id.paresStatus,_id.authenticationResult,_id.statusReasonCode,_id.result,count
auth_payer_5KIZ56241120EQbA14Ah7a871,485932,20189822,CYBERSOURCE,2024-08-14T11:20:56.871Z,ter_352f806f61114893b8ad32e5,07,R,FAILED,[],[],["Y"],["R"],[],[],"[""AUTHENTICATION_FAILED"",""COMPLETED""]",1
auth_payer_qNdD13241122gdIO14nc7s508,445827,20189822,CYBERSOURCE,2024-08-14T11:22:13.508Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_10US56241124B9Hz14cF7I121,445827,20189822,CYBERSOURCE,2024-08-14T11:24:56.121Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_99tv59241124pyLU14sJ7Y937,445827,20189822,CYBERSOURCE,2024-08-14T11:24:59.937Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_ds9i15241126NTmi14cY72627,445827,20189822,CYBERSOURCE,2024-08-14T11:26:15.627Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_49Tz51241126Wsjm14kg7B384,445827,20189822,CYBERSOURCE,2024-08-14T11:26:51.384Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Ll4N18241127jVBb14Bl7g821,445827,20189822,CYBERSOURCE,2024-08-14T11:27:18.821Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Ojk019241128Qmzj14Dq7620,445827,20189822,CYBERSOURCE,2024-08-14T11:28:19.021Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_qsgn25241129N4G814y27d314,445827,20189822,CYBERSOURCE,2024-08-14T11:29:25.314Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_CphX6241130gioV14An7d518,445827,20189822,CYBERSOURCE,2024-08-14T11:30:06.518Z,ter_352f806f61114893b8ad32e5,,,PENDING,[],[],["Y"],[],[],[],"[""PENDING_AUTHENTICATION"",""COMPLETED""]",1
auth_payer_VpRy31241130e6J314DW7E99,454887,20189822,CYBERSOURCE,2024-08-14T11:30:31.099Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_etdz39241131TLGN148n7L904,445827,20189822,CYBERSOURCE,2024-08-14T11:31:39.904Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_oyQn1241133hcl214Z47J425,445827,20189822,CYBERSOURCE,2024-08-14T11:33:01.426Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Xf5v232411357Kbp148H7h978,524197,20189822,CYBERSOURCE,2024-08-14T11:35:23.978Z,ter_352f806f61114893b8ad32e5,02,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_JWds0241136S2LL14vN7h287,445827,20189822,CYBERSOURCE,2024-08-14T11:36:00.287Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_uUS735241136MvAS143n7946,445827,20189822,CYBERSOURCE,2024-08-14T11:36:35.046Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_87vs37241138CTnA14pc78542,445827,20189822,CYBERSOURCE,2024-08-14T11:38:37.542Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_pFsa14241139vBab143E77276,414627,20189822,CYBERSOURCE,2024-08-14T11:39:14.276Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_9Zdk58241139jpPp14W37g524,445827,20189822,CYBERSOURCE,2024-08-14T11:39:58.524Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_mSNj21241140BWuD14Uc7E367,445827,20189822,CYBERSOURCE,2024-08-14T11:40:21.367Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_dRjm38241140pzfq14UY7E747,457553,20189822,CYBERSOURCE,2024-08-14T11:40:38.747Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Ri2A54241140oumn143y7z396,445827,20189822,CYBERSOURCE,2024-08-14T11:40:54.396Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_UrQz162411417ITB14t27i677,445827,20189822,CYBERSOURCE,2024-08-14T11:41:16.677Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_QN3X492411417G5M14Vy73446,445827,20189822,CYBERSOURCE,2024-08-14T11:41:49.446Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_pDSS58241142VFWv14GZ7b637,445827,20189822,CYBERSOURCE,2024-08-14T11:42:58.638Z,ter_352f806f61114893b8ad32e5,,,AUTHENTICATED,["201"],"[""A message element required as defined in Table A.1 is missing from the message. deviceChannel,""]",["U"],[],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_sqyA24241143JvtV14kj7b431,445827,20189822,CYBERSOURCE,2024-08-14T11:43:24.432Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_1mDn14241144RrB414537T769,517531,20189822,CYBERSOURCE,2024-08-14T11:44:14.769Z,ter_352f806f61114893b8ad32e5,,,PENDING,[],[],["Y"],[],[],[],"[""PENDING_AUTHENTICATION"",""COMPLETED""]",1
auth_payer_RmWm20241144bS9T14bc7t754,445827,20189822,CYBERSOURCE,2024-08-14T11:44:20.754Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_caBs31241144fzsO14TK7o154,445827,20189822,CYBERSOURCE,2024-08-14T11:44:31.154Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_yEeO42241144InMd14mr7V139,445827,20189822,CYBERSOURCE,2024-08-14T11:44:42.139Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_tc2L57241144AxiT14D27p41,445827,20189822,CYBERSOURCE,2024-08-14T11:44:57.041Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_vF5p47241145QQUU14qr7G538,445827,20189822,CYBERSOURCE,2024-08-14T11:45:47.538Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_cagO50241146Iqkp14ZX7A648,445827,20189822,CYBERSOURCE,2024-08-14T11:46:50.648Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_rjpG342411470tu414To7O603,517531,20189822,CYBERSOURCE,2024-08-14T11:47:34.603Z,ter_352f806f61114893b8ad32e5,02,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_FYtv59241147u26p14aB7a441,445827,20189822,CYBERSOURCE,2024-08-14T11:47:59.441Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_k5B282411489CtJ14bd7d489,445827,20189822,CYBERSOURCE,2024-08-14T11:48:08.490Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_hIgp34241148IBRY14eN7y168,445827,20189822,CYBERSOURCE,2024-08-14T11:48:34.168Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_AhQm292411499ozu148V7n11,445827,20189822,CYBERSOURCE,2024-08-14T11:49:29.012Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_rJuP0241150CFvI14JC7d294,445827,20189822,CYBERSOURCE,2024-08-14T11:50:00.294Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Gg1849241151GY2S14St7e803,445827,20189822,CYBERSOURCE,2024-08-14T11:51:49.803Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_qosQ54241151Q2Of14jv7q163,485932,20189822,CYBERSOURCE,2024-08-14T11:51:54.163Z,ter_352f806f61114893b8ad32e5,07,R,FAILED,[],[],["Y"],["R"],[],[],"[""AUTHENTICATION_FAILED"",""COMPLETED""]",1
auth_payer_K66b8241152Q6J614aD7P403,445827,20189822,CYBERSOURCE,2024-08-14T11:52:08.403Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_RGAM9241152TpiF14cK72411,489671,20189822,CYBERSOURCE,2024-08-14T11:52:09.411Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_iHtL532411521Ben14PY7c646,445827,20189822,CYBERSOURCE,2024-08-14T11:52:53.647Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_BmaJ42411535yFW14WZ7z849,445827,20189822,CYBERSOURCE,2024-08-14T11:53:04.849Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_BAVL6241153jRCL14c07R69,445827,20189822,CYBERSOURCE,2024-08-14T11:53:06.069Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_z8IH28241154fbcI14aa7427,445827,20189822,CYBERSOURCE,2024-08-14T11:54:28.027Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_KBgn6241155lnZt14rC7q723,445827,20189822,CYBERSOURCE,2024-08-14T11:55:06.723Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_y3kG25241156bImB144x76997,445827,20189822,CYBERSOURCE,2024-08-14T11:56:25.997Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_SX4L27241156Y2v5145u7Y413,445827,20189822,CYBERSOURCE,2024-08-14T11:56:27.413Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_UHAl5241157zgeq148b72262,445827,20189822,CYBERSOURCE,2024-08-14T11:57:05.262Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_hKBQ44241159GFdb14Ie7c882,445827,20189822,CYBERSOURCE,2024-08-14T11:59:44.882Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_YH9H49241159YPRX14es74273,483432,20189822,CYBERSOURCE,2024-08-14T11:59:49.273Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_RdgC2524120RjBI14yp7t252,445827,20189822,CYBERSOURCE,2024-08-14T12:00:25.252Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_0ykm3424120JCuL14FC7E157,454807,20189822,CYBERSOURCE,2024-08-14T12:00:34.157Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_u5yv4024120JZF614XO7N303,457927,20189822,CYBERSOURCE,2024-08-14T12:00:40.303Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_7qhX2724121FvHp14Gq7T102,445827,20189822,CYBERSOURCE,2024-08-14T12:01:27.102Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Zq6N2924121KVHr143A7T255,489674,20189822,CYBERSOURCE,2024-08-14T12:01:29.255Z,ter_352f806f61114893b8ad32e5,,,PENDING,[],[],["Y"],[],[],[],"[""PENDING_AUTHENTICATION"",""COMPLETED""]",1
auth_payer_4yMS3424122jtUL14qZ70897,445827,20189822,CYBERSOURCE,2024-08-14T12:02:34.898Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_V4Ic5124122lVjH14ng7M922,445827,20189822,CYBERSOURCE,2024-08-14T12:02:51.922Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Smc152241228oDB14nk7c436,445827,20189822,CYBERSOURCE,2024-08-14T12:02:52.436Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_EBAm1824123WL2g14vq7G683,445827,20189822,CYBERSOURCE,2024-08-14T12:03:18.683Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_nWqA2524124FWff14yK7h522,445827,20189822,CYBERSOURCE,2024-08-14T12:04:25.522Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_5d1x024125fOlY142N7J882,445827,20189822,CYBERSOURCE,2024-08-14T12:05:00.883Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_9AXK3324126Dz7J14fu7R621,432159,20189822,CYBERSOURCE,2024-08-14T12:06:33.621Z,ter_352f806f61114893b8ad32e5,07,N,FAILED,[],[],["Y"],["N"],["9"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_FAILED"",""COMPLETED""]",1
auth_payer_qhfQ582412650kd14Hi7P143,445827,20189822,CYBERSOURCE,2024-08-14T12:06:58.143Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_XTjO3224127MTRv14is7v368,445827,20189822,CYBERSOURCE,2024-08-14T12:07:32.368Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],[],[],"[""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_8s212824128mncD14N67s645,445827,20189822,CYBERSOURCE,2024-08-14T12:08:28.645Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_cgoc142412934hC14EO7J210,445827,20189822,CYBERSOURCE,2024-08-14T12:09:14.210Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_7Ujm1324121042n014Fp7E280,521069,20189822,CYBERSOURCE,2024-08-14T12:10:13.280Z,ter_352f806f61114893b8ad32e5,00,R,FAILED,[],[],["Y"],["R"],[],[],"[""AUTHENTICATION_FAILED"",""COMPLETED""]",1
auth_payer_FREQ49241210emuM14J37C171,445827,20189822,CYBERSOURCE,2024-08-14T12:10:49.171Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_PkC8572412114MNV14RO74736,445827,20189822,CYBERSOURCE,2024-08-14T12:11:57.736Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_6l7I0241212qH9Q14NA7G604,445827,20189822,CYBERSOURCE,2024-08-14T12:12:00.604Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_rLPH16241213ha8q14Bm71264,445827,20189822,CYBERSOURCE,2024-08-14T12:13:16.264Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_tyBE13241214KTAq14z67L509,445827,20189822,CYBERSOURCE,2024-08-14T12:14:13.509Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_rDX042241214jbFN14Dp7G517,445827,20189822,CYBERSOURCE,2024-08-14T12:14:42.517Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_vDz810241215YFMF14se7W379,445827,20189822,CYBERSOURCE,2024-08-14T12:15:10.379Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_DChb1924121568qg14SC7b115,445827,20189822,CYBERSOURCE,2024-08-14T12:15:19.115Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_nflB24241215LSLO14hH7i135,536347,20189822,CYBERSOURCE,2024-08-14T12:15:24.135Z,ter_352f806f61114893b8ad32e5,02,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_si5M39241215sZ6d14IR7g638,445827,20189822,CYBERSOURCE,2024-08-14T12:15:39.638Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_UdGF36241216txpG14iM7h344,489022,20189822,CYBERSOURCE,2024-08-14T12:16:36.344Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_nLy59241217FWCb14nq7a65,445827,20189822,CYBERSOURCE,2024-08-14T12:17:09.065Z,ter_352f806f61114893b8ad32e5,,,INITIATED,[],[],[],[],[],[],["COMPLETED"],1
auth_payer_t0O642241219NG9p14xz7s121,445827,20189822,CYBERSOURCE,2024-08-14T12:19:42.121Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_Pq1L50241219qjDK14Tc7l208,445827,20189822,CYBERSOURCE,2024-08-14T12:19:50.208Z,ter_352f806f61114893b8ad32e5,,,PENDING,[],[],["Y"],[],[],[],"[""PENDING_AUTHENTICATION"",""COMPLETED""]",1
auth_payer_HjlF272412200Xfm14107d43,497401,20189822,CYBERSOURCE,2024-08-14T12:20:27.044Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_KzlA142412211dYW14tm7j524,445827,20189822,CYBERSOURCE,2024-08-14T12:21:14.524Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_tOil30241221Ks3B14d37i553,445827,20189822,CYBERSOURCE,2024-08-14T12:21:30.553Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
auth_payer_ZS5S43241222cSBI14Ep7j628,445827,20189822,CYBERSOURCE,2024-08-14T12:22:43.629Z,ter_352f806f61114893b8ad32e5,05,Y,AUTHENTICATED,[],[],["Y"],["Y"],["0"],[],"[""PENDING_AUTHENTICATION"",""AUTHENTICATION_SUCCESSFUL"",""COMPLETED""]",1
